gbif_name,gbif_key,fieldguide_id,cover_image_url,antenna_id,inat_id,category_map_index,common_name_en,,genus,family,training_images_count,example_occurrence_image_url
,9913521,,,,,#N/A,,,,,4,http://www.boldsystems.org/pics/MHANB/93-SRNP-4362-DHJ302362+1145653344.jpg
,9915814,,,,,#N/A,,,,,28,https://inaturalist-open-data.s3.amazonaws.com/photos/179558653/original.jpeg
,9920701,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/97214236/original.jpg
Xylodonta terrena,9920709,,,,,2128,,,Xylodonta,Notodontidae,99,http://www.boldsystems.org/pics/MHANC/97-srnp-764-dhj322330+1140667988.jpg
,9932233,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/382383190/original.jpeg
,9941073,,,,,#N/A,,,,,41,https://inaturalist-open-data.s3.amazonaws.com/photos/169922407/original.jpeg
,9942150,,,,,#N/A,,,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/168461215/original.jpeg
,9952629,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/130823101/original.jpeg
Macaria achetata,9952646,,,,,2133,,,Macaria,Geometridae,9,https://inaturalist-open-data.s3.amazonaws.com/photos/133188846/original.jpeg
,9964372,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/309549434/original.jpg
,9985687,,,,,#N/A,,,,,17,https://inaturalist-open-data.s3.amazonaws.com/photos/306651159/original.jpeg
,9994925,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/117486122/original.jpeg
,9998585,,,,,#N/A,,,,,18,https://inaturalist-open-data.s3.amazonaws.com/photos/123845136/original.jpeg
,10008924,,,,,#N/A,,,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/125219450/original.jpeg
,10009576,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/104856033/original.jpeg
Othorene intermedia,10014056,,,,,2140,,,Othorene,Saturniidae,99,http://www.boldsystems.org/pics/BLPBD/07-SRNP-100907_DHJ610871+1173819750.jpg
Parasa sandrae,10020529,,,,,2141,,,Parasa,Limacodidae,108,http://www.boldsystems.org/pics/MHLIA/04-SRNP-55709-DHJ337215+1365544474.jpg
,10024819,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/253298261/original.jpeg
,10024844,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/75485887/original.jpeg
Dichogama prognealis,10026133,,,,,2144,,,Dichogama,Crambidae,16,https://inaturalist-open-data.s3.amazonaws.com/photos/57968292/original.jpg
,10026333,,,,,#N/A,,,,,4,http://www.boldsystems.org/pics/MHAMA/80-SRNP-92-DHJ332523+1365543734.jpg
Herpetogramma salbialis,10027568,,,,,2146,,,Herpetogramma,Crambidae,249,http://www.boldsystems.org/pics/MHAMA/05-SRNP-42236-DHJ336101+1365544284.jpg
,10028407,,,,,#N/A,,,,,30,https://inaturalist-open-data.s3.amazonaws.com/photos/101513601/original.jpeg
,10031533,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/120039105/original.jpeg
,10041234,,,,,#N/A,,,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/13149109/original.jpg
,10046565,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/97021115/original.jpeg
,10051204,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/227683259/original.jpg
,10053993,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/175756248/original.jpg
,10056902,,,,,#N/A,,,,,22,https://inaturalist-open-data.s3.amazonaws.com/photos/119692383/original.jpg
Oxytenis modoccidentalis,10060405,,,,,2154,,,Oxytenis,Saturniidae,84,http://www.boldsystems.org/pics/BLPAA/06-SRNP-100277_DHJ600277+1143642246.jpg
,10060843,,,,,#N/A,,,,,22,https://inaturalist-open-data.s3.amazonaws.com/photos/116380950/original.jpeg
Syssphinx jennyphillipsae,10070778,,,,,2156,,,Syssphinx,Saturniidae,6,https://inaturalist-open-data.s3.amazonaws.com/photos/67484962/original.jpeg
,10072256,,,,,#N/A,,,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/90950328/original.jpeg
Perigramma vicina,10088253,,,,,2158,,,Perigramma,Geometridae,23,https://inaturalist-open-data.s3.amazonaws.com/photos/6592103/original.jpeg
,10094803,,,,,#N/A,,,,,23,https://inaturalist-open-data.s3.amazonaws.com/photos/226757472/original.jpg
,10096644,,,,,#N/A,,,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/105804505/original.jpeg
,10101109,,,,,#N/A,,,,,5,https://ecdysis.org/imglib/scan/DMNS_Ento/ZE118/ZE118081-dorsal_1576106603_lg.jpg
Therinia transversaria,10103570,,,,,2162,,,Therinia,Saturniidae,65,https://inaturalist-open-data.s3.amazonaws.com/photos/291430085/original.jpeg
,10104188,,,,,#N/A,,,,,4,http://www.boldsystems.org/pics/MHAUC/01-srnp-5320-dhj319681+1140446826.jpg
Conchylodes nolckenialis,10107015,,,,,2164,,,Conchylodes,Crambidae,147,http://www.boldsystems.org/pics/MHAMB/06-SRNP-6128-DHJ354121+1172950062.jpg
Diaphania glauculalis,10111904,,,,,2165,,,Diaphania,Crambidae,106,http://www.boldsystems.org/pics/MHMYK/14-SRNP-47590-DHJ906807+1468513624.jpg
Cecrita biundata,10115073,,,,,2166,,,Disphragis,Notodontidae,749,https://inaturalist-open-data.s3.amazonaws.com/photos/42720416/original.jpeg
,10118643,,,,,#N/A,,,,,509,https://bugguide.net/images/cache/VRJ/KUR/VRJKUR3KFR70K050CQG0TQ80CQ40S00QYRQQNRFKDRP0L060Q0E0L0N0JQHQ9R70H0U0FQX0H0W0YQG0NRG0OQYKNR.jpg
,10118834,,,,,#N/A,,,,,10,http://www.boldsystems.org/pics/MHMYD/09-SRNP-1390-DHJ453702+1365551288.jpg
,10119226,,,,,#N/A,,,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/2598913/original.JPG
,10119642,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/248925352/original.jpg
Syssphinx quadrilineata,10123854,,,,,2171,,,Syssphinx,Saturniidae,106,http://www.boldsystems.org/pics/BLPEG/14-SRNP-103131-DHJ680148+1429632988.JPG
Macaria regulata,10127068,,,,,2172,,,Macaria,Geometridae,86,http://www.boldsystems.org/pics/BLPDN/10-SRNP-101548-DHJ646423+1364927390.jpg
Thaelia subrubiginosa,10136784,,,,,2173,,,Thaelia,Mimallonidae,14,https://inaturalist-open-data.s3.amazonaws.com/photos/125623017/original.jpeg
,10141929,,,,,#N/A,,,,,4,http://www.boldsystems.org/pics/MHAUA/86-srnp-376-dhj314612+1140457928.jpg
Patalene chaonia,10145086,,,,,2175,,,Patalene,Geometridae,7,https://inaturalist-open-data.s3.amazonaws.com/photos/7196681/original.jpg
,10148542,,,,,#N/A,,,,,41,https://inaturalist-open-data.s3.amazonaws.com/photos/91766698/original.jpg
Automeris dagmarae,10156710,,,,,2177,,,Automeris,Saturniidae,83,http://www.boldsystems.org/pics/JSCR/95-SRNP-11471-DHJ91555.jpg
,10159346,,,,,#N/A,,,,,30,https://inaturalist-open-data.s3.amazonaws.com/photos/6587859/original.jpeg
Trichromia cotes,10165805,,,,,2179,,,Trichromia,Erebidae,120,http://www.boldsystems.org/pics/BLPCO/08-SRNP-104366_DHJ628430+1224603378.jpg
,10177100,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/26020141/original.jpg
,10193575,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/120204434/original.jpeg
,10196489,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/292080378/original.jpeg
,10197721,,,,,#N/A,,,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/360409537/original.jpg
,10211929,,,,,#N/A,,,,,7,http://www.boldsystems.org/pics/MHMXC/93-SRNP-2425-DHJ33890+1365542912.jpg
,10214972,,,,,#N/A,,,,,245,https://inaturalist-open-data.s3.amazonaws.com/photos/104972027/original.jpeg
,10221195,,,,,#N/A,,,,,92,https://inaturalist-open-data.s3.amazonaws.com/photos/99281818/original.jpeg
,10222898,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/95294358/original.jpeg
,10229823,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/32345477/original.jpeg
,10239817,,,,,#N/A,,,,,11,http://www.boldsystems.org/pics/MHAMA/92-SRNP-1072.2-DHJ332334+1365543722.jpg
,10248521,,,,,#N/A,,,,,110,https://inaturalist-open-data.s3.amazonaws.com/photos/295343599/original.jpg
,10251952,,,,,#N/A,,,,,5,http://www.boldsystems.org/pics/MHCPA/04-SRNP-60065-DHJ343548+1365545234.jpg
,10253959,,,,,#N/A,,,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/336496090/original.jpeg
,10254883,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/111486832/original.jpeg
Deuterophysa asychanalis,10262758,,,,,2194,,,Deuterophysa,Crambidae,5,https://inaturalist-open-data.s3.amazonaws.com/photos/80922810/original.jpeg
Diaphania exclusalis,10262844,,,,,2195,,,Diaphania,Crambidae,25,https://inaturalist-open-data.s3.amazonaws.com/photos/256154521/original.jpeg
,10266365,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/200329436/original.jpg
Macaria approximaria,10267648,,,,,2197,,,Macaria,Geometridae,9,https://inaturalist-open-data.s3.amazonaws.com/photos/3527201/original.JPG
,10268998,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/13973668/original.jpeg
,10275287,,,,,#N/A,,,,,16,https://inaturalist-open-data.s3.amazonaws.com/photos/363749093/original.jpg
Eusarca nemora,10288719,,,,,2200,,,Eusarca,Geometridae,42,https://inaturalist-open-data.s3.amazonaws.com/photos/87666587/original.jpeg
,10290140,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/75484747/original.jpeg
,10308515,,,,,#N/A,,,,,22,https://inaturalist-open-data.s3.amazonaws.com/photos/6641342/original.jpeg
Caio championi,10314381,,,,,2203,,,Caio,Saturniidae,40,https://inaturalist-open-data.s3.amazonaws.com/photos/198717926/original.jpeg
,10314952,,,,,#N/A,,,,,79,"https://images.collections.yale.edu/iiif/2/ypm:49136558-7505-453e-b75a-be0de0167562/full/!1920,1920/0/default.jpg"
,10316796,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/4180275/original.JPG
,10317110,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/260852764/original.jpeg
,10320474,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/84453738/original.jpeg
,10324511,,,,,#N/A,,,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/90022807/original.jpg
,10325227,,,,,#N/A,,,,,5,https://mediaphoto.mnhn.fr/media/1700047218582DrtLxsD0kXzJbHTy
,10325555,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/97894108/original.jpeg
,10327601,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/61992627/original.jpeg
,10339040,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/365639087/original.jpg
Macaria cardinea,10347310,,,,,2213,,,Macaria,Geometridae,6,https://inaturalist-open-data.s3.amazonaws.com/photos/73771505/original.jpeg
,10352577,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/398307996/original.jpg
,10354717,,,,,#N/A,,,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/257430537/original.jpg
,10355323,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/347195245/original.jpeg
,10358105,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/179118681/original.jpg
,10368183,,,,,#N/A,,,,,16,https://inaturalist-open-data.s3.amazonaws.com/photos/180054904/original.jpeg
Truncaptera guatemalensis,10373021,,,,,2219,,,Truncaptera,Notodontidae,143,http://www.boldsystems.org/pics/BLPDK/09-SRNP-105649_DHJ638884+1249312226.jpg
,10374542,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/100561724/original.jpeg
,10385585,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/120039408/original.jpeg
,10386395,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/115533241/original.jpeg
Ceratocilia sixolalis,10391532,,,,,2223,,,Ceratocilia,Crambidae,161,http://www.boldsystems.org/pics/BLPBF/07-SRNP-102706_DHJ612670+1178635088.jpg
,10395440,,,,,#N/A,,,,,53,https://inaturalist-open-data.s3.amazonaws.com/photos/263189614/original.jpeg
,10396660,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/376813386/original.jpeg
,10398335,,,,,#N/A,,,,,21,https://inaturalist-open-data.s3.amazonaws.com/photos/130259266/original.jpeg
Prochoerodes tetragonata,10398792,,,,,2227,,,Prochoerodes,Geometridae,12,https://inaturalist-open-data.s3.amazonaws.com/photos/220678571/original.jpeg
Ulaluma valva,10403887,,,,,2228,,,Ulaluma,Mimallonidae,7,https://inaturalist-open-data.s3.amazonaws.com/photos/67738735/original.jpeg
,10408178,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/105118289/original.jpeg
,10422460,,,,,#N/A,,,,,30,https://inaturalist-open-data.s3.amazonaws.com/photos/106715416/original.jpeg
,10423870,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/344591166/original.jpg
,10433796,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/91037856/original.jpeg
,10439369,,,,,#N/A,,,,,23,https://inaturalist-open-data.s3.amazonaws.com/photos/242278771/original.jpeg
,10446574,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/98506570/original.jpeg
,10452430,,,,,#N/A,,,,,10,http://www.boldsystems.org/pics/MHAUF/91-SRNP-1095-DHJ356297+1172945192.jpg
,10454248,,,,,#N/A,,,,,26,https://inaturalist-open-data.s3.amazonaws.com/photos/190969384/original.jpg
,10466176,,,,,#N/A,,,,,22,https://inaturalist-open-data.s3.amazonaws.com/photos/110063521/original.jpeg
,10467943,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/30489783/original.jpeg
,10469201,,,,,#N/A,,,,,16,https://inaturalist-open-data.s3.amazonaws.com/photos/317840799/original.jpeg
Ginaldia arecosa,10478466,,,,,2240,,,Ginaldia,Notodontidae,82,http://www.boldsystems.org/pics/BLPDS/10-SRNP-106726_DHJ651601+1275409034.jpg
,10484916,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/237786554/original.jpeg
,10507100,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/100583717/original.jpeg
,10508244,,,,,#N/A,,,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/65949208/original.jpeg
,10518920,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/12492369/original.jpg
,10520508,,,,,#N/A,,,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/120023362/original.jpeg
,10526082,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/111267879/original.jpeg
Oxytenis nubila,10530239,,,,,2247,,,Oxytenis,Saturniidae,6,https://inaturalist-open-data.s3.amazonaws.com/photos/49122154/original.jpeg
,10560768,,,,,#N/A,,,,,37,https://inaturalist-open-data.s3.amazonaws.com/photos/226754092/original.jpeg
,10564738,,,,,#N/A,,,,,33,https://inaturalist-open-data.s3.amazonaws.com/photos/86079240/original.jpeg
,10580195,,,,,#N/A,,,,,26,https://inaturalist-open-data.s3.amazonaws.com/photos/130823788/original.jpeg
,10584379,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/60597559/original.jpg
Periphoba arcaei,10591617,,,,,2252,,,Periphoba,Saturniidae,76,https://inaturalist-open-data.s3.amazonaws.com/photos/34725229/original.jpeg
,10592498,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/189596160/original.jpeg
,10604008,,,,,#N/A,,,,,16,https://inaturalist-open-data.s3.amazonaws.com/photos/47058188/original.jpg
,10605938,,,,,#N/A,,,,,14,https://inaturalist-open-data.s3.amazonaws.com/photos/164147226/original.jpeg
,10616747,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/100778847/original.jpeg
,10617721,,,,,#N/A,,,,,20,https://inaturalist-open-data.s3.amazonaws.com/photos/177445392/original.jpg
,10626558,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/346646212/original.jpeg
,10631656,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/145973647/original.jpg
,10638921,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/6640946/original.jpeg
Nagara vitrea,10642453,,,,,2261,,,Stictoptera,Euteliidae,68,http://www.boldsystems.org/pics/MHMXZ/08-SRNP-881-DHJ396801+1240971506.jpg
,10644173,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/182467186/original.jpeg
Synchlora expulsata,10650351,,,,,2263,,,Synchlora,Geometridae,34,https://inaturalist-open-data.s3.amazonaws.com/photos/32279945/original.jpg
,10650720,,,,,#N/A,,,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/232038957/original.jpeg
,10655532,,,,,#N/A,,,,,6,http://www.boldsystems.org/pics/MHAUC/93-srnp-770-dhj320151+1140458832.jpg
,10682107,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/310397630/original.jpeg
,10704929,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/180002822/original.jpeg
,10711384,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/363536651/original.jpg
Lepasta maltha,10730710,,,,,2269,,,Lemairegisa,Notodontidae,9,https://inaturalist-open-data.s3.amazonaws.com/photos/51889567/original.jpg
Adeloneivaia centrojason,10731187,,,,,2270,,,Adeloneivaia,Saturniidae,157,http://www.boldsystems.org/pics/BCISA/LESACE-22000003-BCI16197-D+1288286358.JPG
,10746109,,,,,#N/A,,,,,5,http://www.boldsystems.org/pics/MHANI/06-SRNP-30422-DHJ334449+1365544064.jpg
Cisthene citrina,10763692,,,,,2272,,,Cisthene,Erebidae,6,https://inaturalist-open-data.s3.amazonaws.com/photos/92237336/original.jpg
,10799264,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/249210820/original.jpeg
Spilomela perspicata,10807787,,,,,2274,,,Zebronia,Crambidae,52,https://inaturalist-open-data.s3.amazonaws.com/photos/80691977/original.jpg
,10811237,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/73815556/original.jpeg
,10830546,,,,,#N/A,,,,,148,https://inaturalist-open-data.s3.amazonaws.com/photos/209955336/original.jpg
,10833398,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/245779333/original.jpeg
Feigeria magna,10851228,,,,,2278,,,Feigeria,Erebidae,50,https://inaturalist-open-data.s3.amazonaws.com/photos/309872711/original.jpeg
,10876358,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/363027337/original.jpg
Euclea costaricana,10880699,,,,,2280,,,Euclea,Limacodidae,21,https://inaturalist-open-data.s3.amazonaws.com/photos/95659346/original.jpeg
,10885865,,,,,#N/A,,,,,15,https://inaturalist-open-data.s3.amazonaws.com/photos/107040182/original.jpeg
,10886231,,,,,#N/A,,,,,6,http://www.boldsystems.org/pics/MHMXG/84-SRNP-1519-DHJ358152+1172118452.jpg
,10898690,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/80186639/original.jpeg
Mimallo amilia,10973357,,,,,2284,,,Mimallo,Mimallonidae,58,https://inaturalist-open-data.s3.amazonaws.com/photos/188517032/original.jpeg
Marasmia cochrusalis,11044778,,,,,2285,,,Cnaphalocrocis,Crambidae,25,https://inaturalist-open-data.s3.amazonaws.com/photos/248160376/original.jpeg
,11216605,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/109151827/original.jpg
,11417957,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/363014244/original.jpg
Automeris parapichinchensis,11426513,,,,,2288,,,Automeris,Saturniidae,229,http://www.boldsystems.org/pics/BLPAA/17-SRNP-726-DHJ930936+1551985382.jpg
,11430214,,,,,#N/A,,,,,27,https://inaturalist-open-data.s3.amazonaws.com/photos/260983914/original.jpeg
Athyrma adjutrix,11430466,,,,,2290,,,Athyrma,Erebidae,14,https://inaturalist-open-data.s3.amazonaws.com/photos/223627305/original.jpg
,11452851,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/118982576/original.jpeg
,11455289,,,,,#N/A,,,,,25,https://inaturalist-open-data.s3.amazonaws.com/photos/190637505/original.jpg
,11459671,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/107693821/original.jpeg
Erinnyis oenotrus,11468731,,,,,2294,,,Erinnyis,Sphingidae,151,https://inaturalist-open-data.s3.amazonaws.com/photos/241113937/original.jpg
Episcepsis hypoleuca,11471022,,,,,2295,,,Episcepsis,Erebidae,10,https://inaturalist-open-data.s3.amazonaws.com/photos/292540298/original.jpg
,11486713,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/95732038/original.jpeg
Lepidoneiva caecum,11494405,,,,,2297,,,Lepidoneiva,Erebidae,28,https://inaturalist-open-data.s3.amazonaws.com/photos/80767789/original.jpg
,11495556,,,,,#N/A,,,,,200,https://inaturalist-open-data.s3.amazonaws.com/photos/42397382/original.jpeg
,11506397,,,,,#N/A,,,,,26,https://inaturalist-open-data.s3.amazonaws.com/photos/309831542/original.jpeg
,11507608,,,,,#N/A,,,,,54,https://inaturalist-open-data.s3.amazonaws.com/photos/60197089/original.jpeg
,11533575,,,,,#N/A,,,,,6,https://ecdysis.org/imglib/scan/CSU_CSUC/CSU_ENT0055/CSU_ENT0055704_1-5_1569514735_lg.jpg
